id,ean,category,name,price,quantity,metadata,created_at
9b7c3e7a-1b54-c113-fa34-821cdf844fb3,0287640292938,Movies,Lamb - Sausage Casings,$6.26,98,"{""vendor"":""default""}",2023-06-07 23:08:18
eb9ad2aa-aefa-84a4-acee-c2b441b13927,0123845349158,Garden,Beets,$3.44,14,"{""vendor"":""default""}",2023-10-30 17:56:50
d2cb6dca-bd6a-8c92-a49d-46f7051daab7,0512613388356,Home,Cookie Trail Mix,$8.75,66,"{""vendor"":""default""}",2023-11-07 03:58:54
804ca0f9-cbcb-3f67-6b08-ea9657aab84f,0339549906361,Tools,"Cheese - Mozzarella, Buffalo",$3.42,44,"{""vendor"":""default""}",2023-10-19 12:55:03
b876aacb-4aab-a9bc-9c85-ec8e8becc2ae,0033353749752,Electronics,Silicone Paper 16.5x24,$1.54,59,"{""vendor"":""default""}",2023-04-26 17:39:54
a690b33f-57b7-20fe-e81d-83fb8aedeeaf,0898515966087,Music,"Wine - Red, Marechal Foch",$8.91,44,"{""vendor"":""default""}",2024-01-19 20:42:32
79b9081d-bced-ed4f-325c-a821f988f7f7,0862679951061,Automotive,Port - 74 Brights,$4.58,69,"{""vendor"":""default""}",2023-11-24 21:07:47
384ecf09-a7ce-2c69-cafb-35dbfcade2bc,0489080753713,Electronics,Bread - Italian Sesame Poly,$0.74,90,"{""vendor"":""default""}",2023-12-22 06:58:49
dd32f782-e7c0-69dd-bfaa-4fae321f8bfc,0745465830562,Clothing,Cognac - Courvaisier,$1.25,6,"{""vendor"":""default""}",2023-09-25 12:26:08
620d3893-aee9-7afc-d8b9-ecd9e6f644bc,0285404999862,Outdoors,Syrup - Monin - Granny Smith,$6.70,53,"{""vendor"":""default""}",2023-11-27 13:33:37
0fad8dfe-c8fe-946e-24fd-f3fbcce0d6be,0929977967331,Outdoors,Cake - Night And Day Choclate,$1.56,42,"{""vendor"":""default""}",2023-11-11 23:16:55
fdd8db3e-3bf7-1c80-f62d-cea22d9d2eff,0642800053429,Kids,Jam - Apricot,$8.08,79,"{""vendor"":""default""}",2023-06-06 18:30:27
a782de5c-1b8a-27cb-fcef-a42c0d0bf9ca,0958651981134,Automotive,Pepper - Yellow Bell,$9.09,59,"{""vendor"":""default""}",2024-02-13 14:36:47
8e76d706-e3c4-86cb-ccc0-edeccb2bfba5,0987011435470,Grocery,Raisin - Dark,$6.66,91,"{""vendor"":""default""}",2023-07-18 23:01:44
2c51d65e-f62f-8acc-c724-f2c23b25befd,0662006167777,Movies,Beans - Fine,$6.41,85,"{""vendor"":""default""}",2023-06-07 15:30:33
894ae3cb-f3a8-7231-f4f2-959376d3b99a,0732784695066,Games,Hot Chocolate - Individual,$8.82,54,"{""vendor"":""default""}",2023-06-02 09:34:29
0f6f5b7d-1e5d-a45b-a5a3-ee9b1acef659,0094727024234,Clothing,Beef - Diced,$5.89,21,"{""vendor"":""default""}",2024-01-31 02:05:25
8eda7c80-965d-bebb-a17d-dabfbd37dc49,0666617421987,Toys,Apple - Fuji,$5.84,44,"{""vendor"":""default""}",2023-08-20 13:33:36
dd8cc4be-78ad-1000-dfaa-c65aabbeab38,0130776375542,Kids,Pears - Bartlett,$8.20,49,"{""vendor"":""default""}",2023-06-02 22:38:24
eb2afbeb-fa90-aac3-5bed-dcb8fddda497,0412175807350,Clothing,Dr. Pepper - 355ml,$0.26,64,"{""vendor"":""default""}",2024-03-16 17:28:51
d838ab7f-d0d8-fbef-fb40-3ee68148b936,0952100905303,Beauty,Herb Du Provence - Primerba,$1.74,50,"{""vendor"":""default""}",2024-03-25 09:34:49
4ddba3e1-0aed-8ce4-03ca-180a378ef8f8,0749358029409,Garden,Easy Off Oven Cleaner,$1.45,44,"{""vendor"":""default""}",2024-01-12 00:55:01
c445d8fd-45c4-655d-b1dc-9bacf4263700,0117736113970,Home,Calaloo,$7.94,55,"{""vendor"":""default""}",2023-05-20 11:41:13
709cf982-ba08-950b-4d7e-7e4c33d9bd2f,0469922482354,Health,Wine - Bouchard La Vignee Pinot,$0.03,89,"{""vendor"":""default""}",2023-07-06 17:21:26
81b247d8-f19b-5aab-aada-e0420c4ad272,0546889859223,Outdoors,Tea - Lemon Green Tea,$3.26,91,"{""vendor"":""default""}",2023-06-23 05:13:45
cadc19fc-70ea-2f5d-2ca7-7b6cbf958c3a,0861583236340,Music,Wine - Vineland Estate Semi - Dry,$8.77,56,"{""vendor"":""default""}",2023-06-29 08:40:20
0baba4ca-1fba-910e-4153-8dd899abb8ec,0045368049309,Tools,"Bread - Bagels, Plain",$9.39,45,"{""vendor"":""default""}",2023-12-19 10:48:30
8b7dee53-bf06-8aed-7dcf-0c8fa372df8b,0851779864836,Electronics,Flour - Fast / Rapid,$6.84,43,"{""vendor"":""default""}",2023-12-25 04:58:48
648891d3-5b5f-4aab-945c-754ff008afd1,0656702997709,Computers,Banana - Leaves,$0.28,17,"{""vendor"":""default""}",2023-04-10 21:32:31
d5aea83d-76be-bb0a-532d-df43be72d3c3,0983142612344,Sports,Potatoes - Mini Red,$2.09,75,"{""vendor"":""default""}",2023-10-23 08:28:28
cd5c2fca-adb7-e7b4-b03a-d4fbda4cafc1,0188095044651,Games,Oil - Macadamia,$8.86,15,"{""vendor"":""default""}",2023-04-21 08:05:23
5ab5a7c4-7cce-1763-c16e-e7d7d1e27f91,0627227736715,Grocery,Water - San Pellegrino,$9.33,55,"{""vendor"":""default""}",2023-12-05 21:29:32
c57051a2-6bb9-ae7e-2fac-d822700b9dd5,0661926827177,Electronics,Spring Roll Wrappers,$2.18,62,"{""vendor"":""default""}",2024-02-20 08:18:21
2bb59feb-1d2d-a83d-ea35-91b6ab202858,0568475968479,Garden,Extract - Lemon,$7.69,69,"{""vendor"":""default""}",2023-12-01 04:55:20
a86fdab7-c05f-7c5a-67be-40dcd9cac35f,0917658486202,Sports,Longos - Lasagna Beef,$2.02,6,"{""vendor"":""default""}",2023-11-05 19:28:49
c7c945fd-c371-f5c1-cd5b-afddd7fb7eed,0451183344005,Beauty,Chives - Fresh,$0.06,88,"{""vendor"":""default""}",2023-11-27 08:00:30
4cf613ea-a055-fdb1-3441-dabeb8a1c5f4,0688324487314,Toys,Eggwhite Frozen,$3.47,11,"{""vendor"":""default""}",2023-05-16 10:02:34
b6dcef74-dc47-368b-52a9-1bee1974ae32,0882948750116,Grocery,Ham - Cooked Bayonne Tinned,$3.80,51,"{""vendor"":""default""}",2023-04-30 05:17:33
1c816483-85b2-8fdb-24a5-22eae04fbc04,0454548925685,Books,"Sauce - Black Current, Dry Mix",$7.68,24,"{""vendor"":""default""}",2023-11-13 00:43:39
ad0f82cd-70a1-4e7d-f7d8-4b925e84b4ce,0721072032995,Baby,"Wine - Red, Marechal Foch",$8.08,16,"{""vendor"":""default""}",2023-12-26 16:40:55
6a8a9f5b-b609-ffbf-3f6c-6acefcc6c5af,0516761551774,Outdoors,Latex Rubber Gloves Size 9,$7.90,10,"{""vendor"":""default""}",2023-09-09 23:22:55
c1fb19fa-f0fd-5888-9eed-fcc91dfdd774,0301747628375,Electronics,Blueberries,$3.60,93,"{""vendor"":""default""}",2024-03-03 18:39:09
99ec728e-5cc6-0023-f082-809efe306b4b,0430552168814,Toys,External Supplier,$8.91,73,"{""vendor"":""default""}",2023-05-27 13:18:21
fafe630f-beb1-5e21-f415-db2c81f16f9a,0011756032504,Automotive,Foam Tray S2,$8.80,15,"{""vendor"":""default""}",2023-04-09 23:53:23
fc425e84-c48c-cedb-fd2a-4eca7fc7b8ed,0849052574425,Industrial,Water - Spring Water 500ml,$8.11,27,"{""vendor"":""default""}",2023-06-09 09:14:20
92efdba3-33b0-1d2e-e10e-d7188e7d873f,0786085242093,Music,Shrimp - Black Tiger 13/15,$9.84,84,"{""vendor"":""default""}",2023-10-20 03:07:12
a6da9783-6f2f-dfef-f3e3-2be4be40e21b,0259105841625,Baby,Butter Balls Salted,$1.58,9,"{""vendor"":""default""}",2023-11-20 22:16:33
8b7aedd5-37ac-ca6b-326c-8926de90aabc,0842784177983,Grocery,Sole - Fillet,$7.92,19,"{""vendor"":""default""}",2023-08-11 08:30:36
8cf9bdda-aed6-fe11-4ff6-dcf5def4d675,0268816833511,Music,Sauce - Balsamic Viniagrette,$0.44,3,"{""vendor"":""default""}",2023-05-17 20:10:18
99bd13ee-2d9b-de0c-0978-0574bb3307e2,0305532115246,Jewelry,External Supplier,$2.63,84,"{""vendor"":""default""}",2023-07-13 14:10:23
f8b08a8a-187b-d494-1c82-dfcdedf740a6,0782469844973,Industrial,Snails - Large Canned,$1.73,71,"{""vendor"":""default""}",2023-12-29 11:06:23
7a3fcd3a-f796-889b-963b-5ab3c6adca47,0890372177884,Books,Soup - Campbells Asian Noodle,$0.56,68,"{""vendor"":""default""}",2023-12-13 20:37:17
7d87d652-f8b1-16e3-f6f7-fb5cefb4ae4b,0041146317414,Shoes,"Wine - Red, Cabernet Sauvignon",$7.31,1,"{""vendor"":""default""}",2023-10-23 02:35:56
7d9ae05e-7186-586f-edfc-eb978578a777,0997220243610,Automotive,Coffee Caramel Biscotti,$4.03,40,"{""vendor"":""default""}",2023-08-11 06:05:46
43f48aaf-0499-8ab4-738e-a1cf61e9ec17,0526921549882,Kids,"Mushroom - Chantrelle, Fresh",$0.96,14,"{""vendor"":""default""}",2024-01-19 20:12:04
58fad6b2-f09e-ee19-ee6a-bc1e826a51fe,0546248474563,Clothing,Amaretto,$7.76,2,"{""vendor"":""default""}",2024-03-18 01:53:18
eab22cea-f6b0-ae96-7bd2-b37c8142de59,0244667158492,Health,"Vodka - Lemon, Absolut",$0.32,25,"{""vendor"":""default""}",2024-01-16 02:44:04
da20f5f7-fd9d-a9f9-d7c0-e3ba40aa848e,0574942479910,Tools,Squid - Tubes / Tenticles 10/20,$4.74,1,"{""vendor"":""default""}",2023-11-07 01:44:46
e35c5085-273b-cef2-acef-06977aeacb07,0483759946109,Outdoors,Mountain Dew,$5.63,39,"{""vendor"":""default""}",2024-01-30 03:04:46
d751fdc7-fdad-57bb-8d16-9cc4e7e10dc2,0012875438574,Health,Cheese - Provolone,$4.30,40,"{""vendor"":""default""}",2023-07-05 18:32:25
f21ba1b9-dac9-99a9-fdda-ed3eace5f0a9,0997912743836,Outdoors,Wine - Ej Gallo Sonoma,$7.80,99,"{""vendor"":""default""}",2023-10-01 02:26:18
d302233a-7d49-ccea-87e2-f8495fddedec,0871869559927,Books,Pork - Hock And Feet Attached,$2.57,46,"{""vendor"":""default""}",2023-12-13 14:04:35
fcdd1605-2caf-0bbb-6fbb-63fead01ddbd,0910963759130,Books,Vanilla Beans,$2.09,95,"{""vendor"":""default""}",2024-03-13 09:04:19
f245d8e7-9ded-b94b-d2f6-a59afccdab9e,0266117151888,Beauty,"Split Peas - Green, Dry",$3.72,50,"{""vendor"":""default""}",2023-08-05 08:45:40
ce29aa1b-b1ee-e36d-9965-18aba2fbc0fb,0001691482920,Movies,Cookie Dough - Peanut Butter,$4.35,98,"{""vendor"":""default""}",2023-06-05 23:56:18
e5f4b222-f713-a64b-a443-61a5d30ff2ca,0887642983819,Baby,Blueberries - Frozen,$3.44,85,"{""vendor"":""default""}",2023-06-22 18:01:32
c6e0aa0f-324a-f542-f5e1-e5f8a52efe5a,0764912172677,Electronics,Beer - True North Strong Ale,$3.05,65,"{""vendor"":""default""}",2024-02-06 01:10:18
97af2ce9-b65f-01b8-2cef-5aac12e3168f,0269805971003,Games,Chicken - Leg / Back Attach,$4.94,95,"{""vendor"":""default""}",2023-04-03 16:24:58
b72a6cfd-c4a9-acdc-bff9-cde997b67f24,0000990208969,Baby,Cheese - Shred Cheddar / Mozza,$4.85,10,"{""vendor"":""default""}",2023-08-22 03:20:20
cfb7b1c4-17b5-c5f9-c468-a3fb4c0da4eb,0023826412473,Books,Appetizer - Crab And Brie,$8.97,100,"{""vendor"":""default""}",2023-07-04 15:33:57
f536e873-43c1-600f-2db2-dd531ab0246d,0176481870497,Automotive,Tomato - Green,$9.73,41,"{""vendor"":""default""}",2023-04-13 21:33:11
338c076a-ea44-3ded-11bd-cb3266ea3ca1,0410417599241,Health,"Bread - Roll, Canadian Dinner",$9.24,66,"{""vendor"":""default""}",2023-06-01 17:27:33
9ee0df0b-afa2-d1f5-7f66-ed3b8cff9dde,0306096934764,Outdoors,Coffee - Ristretto Coffee Capsule,$9.45,59,"{""vendor"":""default""}",2024-02-22 14:40:16
5b79dfe8-cbda-d2f4-1441-1d5532fb935b,0937201651187,Movies,Salmon - Sockeye Raw,$7.66,54,"{""vendor"":""default""}",2024-02-26 02:56:28
71b3a406-abbc-a323-1ea5-2306dce0aadc,0603499526138,Kids,"Wine - Red, Pinot Noir, Chateau",$9.09,46,"{""vendor"":""default""}",2024-03-09 05:30:59
ed9f2cc6-bc35-2553-176d-9bd37f16eb22,0041057713586,Industrial,Baking Soda,$4.11,71,"{""vendor"":""default""}",2024-01-18 09:08:32
fafa4bd4-cdc4-a8fa-f0a5-2c0ace1af3f9,0205552536323,Toys,Chivas Regal - 12 Year Old,$1.47,43,"{""vendor"":""default""}",2024-01-07 12:16:30
54f45afd-b8ce-f0af-946d-87cadef69c2d,0368121531564,Toys,Salmon Steak - Cohoe 8 Oz,$0.34,24,"{""vendor"":""default""}",2024-02-22 09:34:09
fc006db9-deb4-bbf3-cabb-e4e59dffc1da,0597042873702,Sports,Garam Masala Powder,$7.82,30,"{""vendor"":""default""}",2024-03-08 02:08:03
e13cbc0a-6a1f-ab12-6e8f-c48f40887a07,0365167257782,Outdoors,Chocolate - Compound Coating,$5.59,20,"{""vendor"":""default""}",2023-07-27 09:46:49
f4bf667b-0b0d-83c8-9306-ac1d48ceea7a,0565550857318,Jewelry,Pork - Back Ribs,$2.35,59,"{""vendor"":""default""}",2023-10-25 18:18:46
01ad1631-9ef0-2237-a28c-696d10d5cb42,0079116056475,Music,"Juice - Clamato, 341 Ml",$0.18,62,"{""vendor"":""default""}",2023-10-25 13:32:11
cad7add8-8f09-6a95-a17b-a30d0d035a6b,0589614887186,Baby,Cheese - Fontina,$5.24,88,"{""vendor"":""default""}",2023-10-16 15:55:03
37f20df0-9a82-9f3b-b0cf-6f136fa19d0e,0293180734912,Kids,Kellogs All Bran Bars,$2.65,37,"{""vendor"":""default""}",2023-12-09 13:48:26
499110b4-ffea-8ccd-e30f-3e257526b43b,0251765146861,Music,Beef - Top Butt,$6.04,6,"{""vendor"":""default""}",2023-06-07 00:28:27
1ab86b4d-e906-c860-80cd-cd1e867ac718,0826108896875,Beauty,Cheese - Bakers Cream Cheese,$8.42,25,"{""vendor"":""default""}",2023-04-24 07:39:44
461aced5-0de4-50cd-4045-e1df910bf186,0225140866587,Beauty,"Seedlings - Mix, Organic",$0.82,1,"{""vendor"":""default""}",2023-12-28 18:42:53
c7d60a6e-bd60-83da-1ebc-3098385bd17a,0736833240782,Games,Maintenance Removal Charge,$6.61,5,"{""vendor"":""default""}",2024-03-09 15:25:27
dbcbf4fa-2f41-495c-82bf-02b6c429f1ec,0341102782047,Beauty,Energy Drink - Franks Original,$8.60,50,"{""vendor"":""default""}",2024-01-15 09:01:48
7ec882ec-458e-842f-9575-eae68ddae7fa,0420988857680,Jewelry,Veal Inside - Provimi,$3.46,81,"{""vendor"":""default""}",2023-11-29 04:50:28
070b76d2-e988-afea-9cfe-dccec85dace2,0271232317112,Baby,Sage - Rubbed,$6.92,69,"{""vendor"":""default""}",2023-09-06 15:51:08
dd32ca78-0bb2-de8e-e93a-4a8ad64c1ad8,0623829043563,Tools,Onions - Red Pearl,$4.67,14,"{""vendor"":""default""}",2023-11-06 15:02:12
edda5870-90ff-9acc-b4cf-cda8af8af37f,0934159194000,Beauty,"Wine - Red, Gallo, Merlot",$9.81,72,"{""vendor"":""default""}",2024-03-08 19:31:32
fa81b127-0cbd-6d12-56cc-d1ee49ca26ff,0050438037805,Kids,Wine - Carmenere Casillero Del,$6.47,83,"{""vendor"":""default""}",2024-03-15 00:56:26
3a84aaa0-bd7e-fbb2-ea7b-0d6a2c59a1dc,0976859126115,Garden,Appetizer - Mango Chevre,$0.89,55,"{""vendor"":""default""}",2023-11-30 22:49:28
dc0eaf51-ba52-9c7a-3a9c-011fbb293c31,0540818488652,Shoes,Soup Bowl Clear 8oz92008,$4.10,54,"{""vendor"":""default""}",2023-07-22 21:12:17
f3ecc881-760d-b07a-d992-8101199bdd2d,0449023752162,Kids,Buffalo - Short Rib Fresh,$7.02,64,"{""vendor"":""default""}",2023-04-24 11:40:47
b1440ced-cdd6-4db1-5661-a51f4f83fd0b,0705232661130,Computers,Arizona - Plum Green Tea,$0.20,77,"{""vendor"":""default""}",2024-01-01 23:58:12
b566bc5f-fa58-eb94-4f1e-ffdecbb4fcf2,0909699901133,Shoes,Milk Powder,$1.29,22,"{""vendor"":""default""}",2023-09-05 15:57:28
169abef0-3cff-da5d-1ab4-ec6cd46389ef,0730979543699,Games,Pork Casing,$8.88,15,"{""vendor"":""default""}",2023-05-16 10:29:59
b35aa1d3-3b64-842c-cf0f-270aac8dc75a,0086855598213,Kids,Beer - Fruli,$3.71,1,"{""vendor"":""default""}",2024-03-23 15:39:45
b4cfb43b-cf83-8768-5e7b-68bc453be46f,0600096601679,Games,Potatoes - Idaho 80 Count,$9.95,91,"{""vendor"":""default""}",2023-08-14 20:38:50
af237b13-9d2e-f82f-9cdb-74bc002e01d5,0741119899464,Jewelry,"Crab - Dungeness, Whole",$7.03,89,"{""vendor"":""default""}",2023-07-19 01:03:08
ba0fcae5-3fe5-c8ef-ac1d-9acfeadab7d5,0600003040730,Sports,Ecolab - Solid Fusion,$7.72,41,"{""vendor"":""default""}",2024-01-18 03:09:18
da3cc5fc-cbc0-d513-7e2c-cfd0399cfeb1,0398869314081,Beauty,Cookie Chocolate Chip With,$4.20,61,"{""vendor"":""default""}",2023-06-05 20:25:59
fe11dbde-ad33-eeba-ac0a-78b145e016ac,0763350589683,Shoes,"Orange - Canned, Mandarin",$5.85,97,"{""vendor"":""default""}",2023-04-02 23:34:45
e419cf61-db6d-215b-f6ce-f5000f7fbf99,0686679759429,Health,Baking Powder,$0.13,14,"{""vendor"":""default""}",2023-12-18 07:39:17
438ea3e9-cfdb-9bec-6ff6-3b45ded2a56a,0112797346691,Home,Carbonated Water - White Grape,$7.39,59,"{""vendor"":""default""}",2024-03-17 06:22:41
82802de1-85aa-401e-e86c-2f57d2311b86,0347033364124,Jewelry,Swiss Chard,$6.97,30,"{""vendor"":""default""}",2024-02-26 14:41:36
a59a875a-5730-2f5c-48ee-10f6b1bf745f,0098914405232,Health,Coffee Guatemala Dark,$2.16,9,"{""vendor"":""default""}",2024-02-19 11:56:00
b6e01c05-f3cc-6caf-5e9b-1cffb968523d,0063646270199,Electronics,Pernod,$4.05,73,"{""vendor"":""default""}",2023-11-06 21:45:19
325fcb5a-6aad-efca-c085-603eaadf4bac,0259706691902,Home,Cheese - Cheddarsliced,$2.62,23,"{""vendor"":""default""}",2023-06-04 01:10:39
25f87fc7-1064-cb6d-6252-9ba0deb6cec0,0212273394089,Grocery,"Bread - Bagels, Plain",$8.41,57,"{""vendor"":""default""}",2024-03-27 13:20:40
ff92d98d-2ace-bb47-0f6d-f371d73dc06e,0529198235979,Outdoors,Paper - Brown Paper Mini Cups,$1.94,67,"{""vendor"":""default""}",2023-11-12 08:22:28
cae1025b-2b55-38a3-e8c6-348ae04fb8ef,0183067409333,Shoes,Lettuce - Red Leaf,$5.08,10,"{""vendor"":""default""}",2023-06-22 07:47:08
e211456e-8e1f-fbab-6043-ebb1518f484c,0403153442631,Clothing,Kellogs Raisan Bran Bars,$4.07,43,"{""vendor"":""default""}",2023-09-19 04:36:03
fd734ad6-3f9c-d8ad-6a36-067e5c00a8db,0731726957918,Industrial,Pears - Fiorelle,$3.29,88,"{""vendor"":""default""}",2024-03-25 00:51:46
2ed47ccc-9bbf-4ab8-52f2-c7cc0484afb6,0078925172026,Beauty,Wine - Blue Nun Qualitatswein,$8.35,78,"{""vendor"":""default""}",2024-02-20 14:13:36
b60cff8a-a9ac-5a95-75bf-fc8b95fa2a01,0617899374294,Jewelry,Wine - Pinot Noir Latour,$6.16,87,"{""vendor"":""default""}",2024-03-16 02:04:49
cfbbbf48-da60-b1ca-a0ce-83a5bf71fad4,0221082945263,Baby,Nutmeg - Ground,$9.32,32,"{""vendor"":""default""}",2024-02-15 10:18:29
cfef66ad-3bd6-a8e8-6fe6-a6ebd425ec04,0893720039409,Health,Appetizer - Seafood Assortment,$7.77,68,"{""vendor"":""default""}",2023-07-10 08:21:11
1fb5c0db-2a89-a98a-0e7b-aeaf9f0ec65d,0447656514247,Home,Garbage Bag - Clear,$6.31,3,"{""vendor"":""default""}",2023-08-09 03:51:11
e0a1ec4f-c51b-fdff-4c5a-230ef8e9dec0,0532503376916,Kids,"Nut - Pine Nuts, Whole",$0.85,14,"{""vendor"":""default""}",2023-07-03 05:24:38
cb5d3d7c-114e-ef9c-d9fe-cd49ddcbaf95,0005115433753,Health,Scallops - 20/30,$8.75,22,"{""vendor"":""default""}",2023-04-20 02:33:44
1aa887ec-4de7-fac5-fcc7-5fae606e1ac3,0193469784706,Jewelry,Appetizer - Chicken Satay,$4.02,12,"{""vendor"":""default""}",2024-01-21 01:37:23
ff0ec009-ffd3-6fd2-2c9b-fc7c46aa4362,0023305547768,Jewelry,Piping - Bags Quizna,$6.93,20,"{""vendor"":""default""}",2023-11-20 22:04:01
f4459506-134d-dd2b-fda5-09f61caf08dd,0682650139839,Sports,Sherbet - Raspberry,$0.78,35,"{""vendor"":""default""}",2023-05-24 19:14:29
aa305cdf-be23-e127-e3cc-609d30d8ec72,0012078611361,Electronics,Cake - Lemon Chiffon,$1.37,16,"{""vendor"":""default""}",2023-08-07 13:17:29
5a0b6857-fe41-ecaf-6ada-83dfb67ba2a1,0848488373159,Baby,Appetizer - Assorted Box,$5.58,17,"{""vendor"":""default""}",2023-11-12 06:38:44
9fd09c8b-bd0d-b520-bdee-be4e0dcba55e,0335673906884,Clothing,"Pasta - Penne Primavera, Single",$8.25,9,"{""vendor"":""default""}",2024-01-13 11:12:34
ca19fcab-af3a-b234-7640-e7f0edbc7dea,0045514184783,Home,Vinegar - Sherry,$2.64,32,"{""vendor"":""default""}",2023-10-14 14:42:28
4ddff660-63ff-0574-6467-87faf412d095,0395348585593,Shoes,"Lid - Translucent, 3.5 And 6 Oz",$4.50,53,"{""vendor"":""default""}",2023-12-09 13:22:39
7febb86d-c40d-72bf-585b-ea1620bdfc47,0453592862626,Home,Cheese - Sheep Milk,$5.02,57,"{""vendor"":""default""}",2023-07-26 06:48:16
bf07adfd-086b-8bae-a42a-be8b5aa70038,0499177555069,Computers,"Beans - Long, Chinese",$9.93,74,"{""vendor"":""default""}",2023-12-07 09:12:16
24ace42a-1d01-4a5a-6561-0afcce4a328c,0632250315362,Automotive,Peppercorns - Pink,$0.55,5,"{""vendor"":""default""}",2023-08-05 04:14:36
d9dd2d19-9ee9-2fee-10de-1753b4e5b4dd,0741304564201,Movies,Pie Shell - 9,$8.71,69,"{""vendor"":""default""}",2023-08-22 22:28:35
6f4ecf9d-c247-dcfb-fadb-badc8d78719a,0838863293370,Kids,Tea - Green,$4.73,75,"{""vendor"":""default""}",2023-10-15 01:12:33
db67bd0b-1882-ae41-59f4-7a23bd61ad1c,0053394671569,Electronics,Eggplant - Asian,$1.18,54,"{""vendor"":""default""}",2023-12-02 16:08:38
81b5f6e8-ea6b-d3ac-04c7-9a11a223e4af,0588159231998,Home,Squash - Sunburst,$6.32,18,"{""vendor"":""default""}",2024-03-23 15:33:01
2d70e81b-fdbf-e1f2-832f-dafcbec4ac8d,0760632556825,Music,Slt - Individual Portions,$8.48,94,"{""vendor"":""default""}",2024-03-28 16:26:17
ba03f3bd-d0c2-849f-dcb9-eb03d43072cf,0161863793342,Toys,Chocolate - Mi - Amere Semi,$1.98,77,"{""vendor"":""default""}",2023-12-05 11:47:44
766d012c-bda9-6922-99bf-1c595f9f6265,0316543329076,Jewelry,"Cake Circle, Foil, Scallop",$2.78,82,"{""vendor"":""default""}",2023-11-29 20:41:08
f01a480c-7d93-a2be-381f-4d6c164e3aff,0692275031032,Garden,Flour - Fast / Rapid,$5.14,26,"{""vendor"":""default""}",2023-08-31 08:13:47
fbc7b1f8-cc4a-1ccb-9501-9501158f2aa9,0283625848997,Outdoors,Lobster - Tail 6 Oz,$4.25,18,"{""vendor"":""default""}",2023-05-07 21:05:26
1b458f76-3ae0-babe-25a0-fcce896f47dd,0591326085801,Industrial,Cake - Box Window 10x10x2.5,$3.06,33,"{""vendor"":""default""}",2023-12-15 10:43:46
3159b75d-a5e9-3b66-de59-f23e02eb5c52,0130974033063,Automotive,Pie Shells 10,$2.66,68,"{""vendor"":""default""}",2023-12-22 14:27:23
bbafcd16-ee1a-d60e-bfe7-4dd6a2b1d825,0103339867743,Outdoors,Soup - Campbells Mushroom,$4.71,76,"{""vendor"":""default""}",2023-05-16 03:53:12
3ed014c8-1ae9-51f0-5c34-ed1f8d41adf6,0459757967831,Grocery,Tea - Green,$2.53,18,"{""vendor"":""default""}",2024-01-30 02:24:12
afbfab5b-3bb2-9206-4fa2-96f71e8f8d4d,0188451277556,Sports,"Juice - Pineapple, 48 Oz",$9.04,43,"{""vendor"":""default""}",2023-11-29 01:12:49
e53ed7d3-4530-f355-c505-66a8bb1f3daa,0611319741022,Clothing,Lady Fingers,$5.79,19,"{""vendor"":""default""}",2024-03-17 04:40:39
fe771ae3-2505-044c-2d5e-fcdbcab3afdc,0375469961178,Electronics,Butter - Salted,$5.55,38,"{""vendor"":""default""}",2023-11-14 10:00:06
817af0a4-e003-60fa-55be-6f4afbca809c,0467361489274,Sports,"Wine - White, Antinore Orvieto",$5.51,1,"{""vendor"":""default""}",2024-02-23 04:07:08
5a9ae65f-ee9c-f119-b474-7d8db097bdee,0521493911402,Sports,"Lamb - Loin, Trimmed, Boneless",$3.42,19,"{""vendor"":""default""}",2024-02-25 02:26:32
86ccb4e1-d3e2-e888-f787-35c8dd120db6,0499323287708,Kids,Chinese Foods - Chicken Wing,$1.92,46,"{""vendor"":""default""}",2023-05-12 05:56:16
26e870cd-35fd-f6c1-82f4-086c15bd0fd4,0502652709809,Beauty,Beer - Fruli,$9.55,36,"{""vendor"":""default""}",2023-06-16 21:14:53
0424d0e8-ecf1-e9df-cdec-11d54e3d3c4b,0591488011122,Garden,Cinnamon - Ground,$5.23,100,"{""vendor"":""default""}",2023-06-01 01:05:50
cf9cb059-fcac-9c28-4ea2-8f22a7dfca4c,0843990805539,Movies,"Cup - 3.5oz, Foam",$2.57,41,"{""vendor"":""default""}",2024-02-20 17:49:26
a1dca4db-de01-919a-9633-f66c2735a6a8,0816420502752,Clothing,"Oil - Shortening,liqud, Fry",$7.19,92,"{""vendor"":""default""}",2024-03-06 07:43:25
acafe96b-3d0b-28ae-9e12-3be782d4f6eb,0431182773098,Industrial,Ice Cream - Fudge Bars,$7.05,39,"{""vendor"":""default""}",2024-01-26 17:25:29
abf774fe-89c2-f3ef-de2a-fa1b495c347e,0484557648365,Home,Oil - Cooking Spray,$5.74,26,"{""vendor"":""default""}",2023-07-28 02:57:11
8be5bbae-afc6-2cab-37d2-647ef88cb74d,0984295767142,Computers,Soup - Campbells Beef Stew,$5.04,25,"{""vendor"":""default""}",2024-03-20 23:37:51
68cab41e-365f-b5cb-a39c-dfed565e1cad,0405917292712,Grocery,Kellogs Raisan Bran Bars,$7.19,71,"{""vendor"":""default""}",2023-09-19 23:15:29
c1a3fac5-deb8-a9d3-ecc6-4ea48a963369,0531957570873,Kids,Ostrich - Fan Fillet,$3.76,62,"{""vendor"":""default""}",2023-12-11 22:11:42
